work_id,state,district,mp_name,mp_party,lok_sabha_term,work_category,implementing_agency,vendor_name,sanction_date,sanctioned_amount_inr,expenditure_inr,status,completion_date,is_anomaly,anomaly_type
MPLAD100152,Punjab,Amritsar,MP_064,Party_D,18th,Solar Street Lighting,Jal Nigam,Vendor_094,2022-06-25,2434711.75,739801.12,Delayed,,1,fund_splitting
MPLAD100153,Punjab,Amritsar,MP_012,Independent,18th,Sports Infrastructure,Jal Nigam,Vendor_061,2023-06-04,841414.97,516075.64,Ongoing,,0,none
MPLAD100154,West Bengal,Kolkata,MP_089,Party_B,17th,Solar Street Lighting,State PWD Division,Vendor_097,2019-11-05,1046254.53,0.0,Sanctioned - Not Started,,0,none
MPLAD100155,Kerala,Thiruvananthapuram,MP_134,Party_C,17th,Irrigation Canal Repair,Municipal Corporation,Vendor_075,2023-11-23,1706326.14,359246.99,Delayed,,0,none
MPLAD100156,Kerala,Kozhikode,MP_043,Independent,18th,Road Construction,Public Works Department,Vendor_103,2022-01-16,7902302.21,1700006.72,Delayed,,1,price_inflation
MPLAD100157,West Bengal,Kolkata,MP_054,Party_D,18th,Bridge/Culvert Construction,Public Works Department,Vendor_054,2022-06-15,2548317.64,2525817.18,Completed,2022-12-17,0,none
MPLAD100158,Rajasthan,Jodhpur,MP_063,Party_A,17th,Cremation/Burial Ground Development,State PWD Division,Vendor_116,2022-03-20,583701.68,558054.78,Completed,2022-08-24,0,none
MPLAD100159,Jharkhand,Ranchi,MP_035,Independent,17th,Road Construction,Panchayati Raj Department,Vendor_054,2024-01-08,2325473.8,1124487.4,Ongoing,,1,vendor_collusion
MPLAD100160,Maharashtra,Nashik,MP_068,Independent,17th,School Building Repair,State PWD Division,Vendor_054,2021-12-22,803034.64,391019.72,Ongoing,,0,none
MPLAD100161,Telangana,Hyderabad,MP_041,Independent,17th,Anganwadi Centre Construction,Panchayati Raj Department,Vendor_021,2022-12-17,1064297.23,424286.64,Ongoing,,0,none
MPLAD100162,Assam,Dibrugarh,MP_123,Independent,17th,Drainage System,Public Works Department,Vendor_035,2023-09-29,905007.49,768181.6,Completed,2024-01-19,0,none
MPLAD100163,Assam,Dibrugarh,MP_075,Party_A,17th,Public Toilet Complex,State Electricity Board,Vendor_082,2023-02-22,518930.42,452112.43,Completed,2023-08-07,0,none
MPLAD100164,Gujarat,Ahmedabad,MP_002,Party_A,17th,Health Sub-Centre Upgrade,Municipal Corporation,Vendor_075,2023-02-18,10249162.6,9252902.21,Completed,2023-07-27,1,price_inflation
MPLAD100165,Kerala,Kochi,MP_085,Party_A,18th,Community Hall Construction,Public Works Department,Vendor_014,2021-03-25,2078016.97,1368300.65,Ongoing,,0,none
MPLAD100166,Gujarat,Surat,MP_006,Independent,18th,Solar Street Lighting,Municipal Corporation,Vendor_109,2021-02-27,1429070.45,1180146.84,Completed,2021-11-26,0,none
MPLAD100167,Karnataka,Mysuru,MP_059,Party_D,17th,Community Hall Construction,District Rural Development Agency,Vendor_027,2019-12-13,3534592.26,1793859.49,Ongoing,,0,none
MPLAD100168,Jharkhand,Ranchi,MP_051,Party_C,18th,Library Construction,State PWD Division,Vendor_084,2020-10-19,803322.63,404473.06,Ongoing,,0,none
MPLAD100169,West Bengal,Kolkata,MP_001,Party_C,17th,Bridge/Culvert Construction,State Electricity Board,Vendor_044,2020-02-19,5988518.04,237577.7,Sanctioned - Not Started,,1,fiscal_year_end_dumping
MPLAD100170,Bihar,Patna,MP_120,Party_C,17th,Road Construction,State Electricity Board,Vendor_010,2023-06-22,2262614.37,2567611.18,Completed,2023-11-04,1,cost_overrun
MPLAD100171,Tamil Nadu,Coimbatore,MP_037,Party_B,17th,Drinking Water Supply,Public Works Department,Vendor_073,2022-03-22,350420.4,301439.71,Completed,2022-04-11,0,none
MPLAD100172,Maharashtra,Mumbai,MP_061,Party_A,17th,Street Lighting,Municipal Corporation,Vendor_078,2022-09-28,212172.12,101196.41,Ongoing,,0,none
MPLAD100173,Kerala,Thiruvananthapuram,MP_102,Independent,18th,Library Construction,Municipal Corporation,Vendor_055,2022-11-17,2000000.0,412070.77,Ongoing,,1,round_number_invoice
MPLAD100174,Karnataka,Mysuru,MP_059,Party_D,17th,Road Construction,Panchayati Raj Department,Vendor_102,2020-11-06,2995384.52,1900789.1,Ongoing,,0,none
MPLAD100175,Punjab,Jalandhar,MP_045,Party_C,18th,Anganwadi Centre Construction,Panchayati Raj Department,Vendor_087,2021-09-09,839364.21,627462.56,Ongoing,,0,none
MPLAD100176,Punjab,Ludhiana,MP_149,Party_B,18th,Irrigation Canal Repair,Jal Nigam,Vendor_110,2023-10-11,1020836.14,478390.72,Ongoing,,0,none
MPLAD100177,Chhattisgarh,Raipur,MP_113,Party_B,18th,Cremation/Burial Ground Development,Public Works Department,Vendor_011,2019-09-16,909047.93,289391.34,Ongoing,,0,none
MPLAD100178,Madhya Pradesh,Bhopal,MP_033,Party_C,18th,Bridge/Culvert Construction,Zila Parishad,Vendor_041,2020-07-05,4241608.4,1779526.04,Delayed,,0,none
MPLAD100179,Bihar,Patna,MP_120,Party_C,17th,Drainage System,District Rural Development Agency,Vendor_040,2023-12-25,965794.35,408451.29,Ongoing,,0,none
MPLAD100180,Punjab,Ludhiana,MP_124,Party_D,17th,Public Toilet Complex,Zila Parishad,Vendor_056,2019-10-28,599601.42,330315.59,Ongoing,,0,none
MPLAD100181,Haryana,Panipat,MP_026,Party_D,18th,Street Lighting,Municipal Corporation,Vendor_105,2022-09-09,651843.38,0.0,Sanctioned - Not Started,,0,none
MPLAD100182,West Bengal,Siliguri,MP_071,Party_B,17th,Bridge/Culvert Construction,State Electricity Board,Vendor_029,2021-11-28,1000000.0,1000000.0,Completed,2022-06-07,1,round_number_invoice
MPLAD100183,Maharashtra,Mumbai,MP_061,Party_A,17th,Sports Infrastructure,Zila Parishad,Vendor_054,2022-05-18,816147.27,594676.43,Ongoing,,0,none
MPLAD100184,Maharashtra,Mumbai,MP_105,Independent,18th,Cremation/Burial Ground Development,Jal Nigam,Vendor_023,2023-01-31,2588752.75,0.0,Sanctioned - Not Started,,1,price_inflation
MPLAD100185,Tamil Nadu,Chennai,MP_135,Party_B,18th,Community Hall Construction,District Rural Development Agency,Vendor_042,2023-08-06,1075597.28,352946.11,Ongoing,,0,none
MPLAD100186,Chhattisgarh,Bilaspur,MP_081,Party_A,17th,School Building Repair,Panchayati Raj Department,Vendor_117,2021-10-28,1638194.3,1638194.3,Completed,2022-02-13,0,none
MPLAD100187,Maharashtra,Mumbai,MP_067,Party_C,17th,Solar Street Lighting,Panchayati Raj Department,Vendor_117,2021-11-15,657857.17,596494.27,Completed,2022-04-18,0,none
MPLAD100188,Bihar,Gaya,MP_072,Independent,18th,Cremation/Burial Ground Development,State Electricity Board,Vendor_032,2021-10-10,524747.61,261645.77,Ongoing,,0,none
MPLAD100189,Bihar,Gaya,MP_072,Independent,18th,Community Hall Construction,Zila Parishad,Vendor_010,2024-06-06,3386890.34,3386890.34,Completed,2024-09-30,0,none
MPLAD100190,Maharashtra,Pune,MP_014,Party_C,17th,Solar Street Lighting,Jal Nigam,Vendor_042,2024-07-05,1515906.12,840491.77,Ongoing,,0,none
MPLAD100191,Punjab,Ludhiana,MP_124,Party_D,17th,Community Hall Construction,District Rural Development Agency,Vendor_101,2021-08-10,3272751.5,1660324.36,Ongoing,,0,none
MPLAD100192,West Bengal,Kolkata,MP_089,Party_B,17th,Solar Street Lighting,State PWD Division,Vendor_029,2020-10-18,1435596.2,0.0,Sanctioned - Not Started,,0,none
MPLAD100193,Jharkhand,Jamshedpur,MP_118,Party_B,17th,Anganwadi Centre Construction,Jal Nigam,Vendor_064,2021-09-13,1126022.29,881970.34,Completed,2022-04-08,0,none
MPLAD100194,Maharashtra,Nashik,MP_011,Independent,17th,School Building Repair,Zila Parishad,Vendor_071,2023-01-18,1179111.86,108431.74,Ongoing,,0,none
MPLAD100195,Madhya Pradesh,Bhopal,MP_033,Party_C,18th,Health Sub-Centre Upgrade,State PWD Division,Vendor_037,2021-07-08,810165.45,260453.58,Delayed,,0,none
MPLAD100196,Gujarat,Ahmedabad,MP_021,Party_C,18th,School Building Repair,Panchayati Raj Department,Vendor_043,2020-11-09,1726646.63,434454.84,Delayed,,0,none
MPLAD100197,Assam,Dibrugarh,MP_123,Independent,17th,Community Hall Construction,State Electricity Board,Vendor_015,2022-02-05,2464180.47,0.0,Sanctioned - Not Started,,0,none
MPLAD100198,Gujarat,Ahmedabad,MP_047,Party_C,17th,Sports Infrastructure,Jal Nigam,Vendor_095,2023-10-07,1327831.8,0.0,Sanctioned - Not Started,,0,none
MPLAD100199,West Bengal,Kolkata,MP_057,Party_B,17th,Solar Street Lighting,Jal Nigam,Vendor_065,2023-03-03,1493127.5,22719.38,Sanctioned - Not Started,,1,fiscal_year_end_dumping
MPLAD100200,Kerala,Thiruvananthapuram,MP_083,Independent,17th,Solar Street Lighting,District Rural Development Agency,Vendor_111,2022-06-02,1065346.27,617276.49,Delayed,,0,none
MPLAD100201,Jharkhand,Jamshedpur,MP_046,Party_A,17th,Library Construction,State PWD Division,Vendor_087,2020-11-02,811832.08,290731.17,Ongoing,,0,none
MPLAD100202,Tamil Nadu,Coimbatore,MP_128,Independent,18th,Community Hall Construction,Jal Nigam,Vendor_092,2021-05-03,2852300.56,0.0,Sanctioned - Not Started,,0,none
MPLAD100203,Assam,Silchar,MP_076,Independent,17th,Library Construction,State Electricity Board,Vendor_113,2021-07-22,1925796.58,590334.39,Delayed,,0,none
MPLAD100204,Gujarat,Vadodara,MP_025,Independent,18th,School Building Repair,Zila Parishad,Vendor_085,2023-05-02,1001201.29,943517.81,Completed,2023-11-16,0,none
MPLAD100205,Jharkhand,Ranchi,MP_109,Party_C,18th,Road Construction,Zila Parishad,Vendor_033,2022-02-16,3109028.68,681647.02,Delayed,,0,none
MPLAD100206,Gujarat,Surat,MP_122,Independent,17th,Street Lighting,Panchayati Raj Department,Vendor_022,2019-04-16,445491.63,438909.91,Completed,2019-06-09,0,none
MPLAD100207,Bihar,Bhagalpur,MP_070,Party_B,18th,Road Construction,Public Works Department,Vendor_084,2021-11-08,2938916.23,1043735.46,Delayed,,0,none
MPLAD100208,Rajasthan,Udaipur,MP_052,Party_B,18th,Road Construction,State Electricity Board,Vendor_048,2022-06-17,1807706.81,0.0,Sanctioned - Not Started,,0,none
MPLAD100209,Kerala,Kochi,MP_008,Party_B,18th,Drinking Water Supply,State PWD Division,Vendor_097,2022-10-14,1109284.42,1036646.51,Completed,2023-07-17,0,none
MPLAD100210,Kerala,Kochi,MP_073,Party_C,17th,Cremation/Burial Ground Development,State Electricity Board,Vendor_043,2023-01-19,875751.68,875751.68,Completed,2023-08-22,0,none
MPLAD100211,Kerala,Thiruvananthapuram,MP_083,Independent,17th,Road Construction,Zila Parishad,Vendor_019,2021-07-14,805620.08,0.0,Sanctioned - Not Started,,0,none
MPLAD100212,Rajasthan,Udaipur,MP_052,Party_B,18th,Drinking Water Supply,District Rural Development Agency,Vendor_027,2019-05-23,386471.37,59170.71,Ongoing,,0,none
MPLAD100213,Maharashtra,Pune,MP_014,Party_C,17th,Drainage System,State PWD Division,Vendor_097,2020-08-03,1545519.52,232946.74,Delayed,,0,none
MPLAD100214,Kerala,Kochi,MP_022,Party_B,18th,Anganwadi Centre Construction,Public Works Department,Vendor_097,2022-02-09,1129979.75,916078.06,Completed,2022-11-21,0,none
MPLAD100215,Gujarat,Ahmedabad,MP_027,Independent,18th,Irrigation Canal Repair,District Rural Development Agency,Vendor_052,2020-09-24,832281.97,0.0,Sanctioned - Not Started,,0,none
MPLAD100216,Jharkhand,Ranchi,MP_035,Independent,17th,Community Hall Construction,State Electricity Board,Vendor_082,2019-11-13,1941634.23,1091401.3,Delayed,,0,none
MPLAD100217,West Bengal,Siliguri,MP_071,Party_B,17th,Solar Street Lighting,District Rural Development Agency,Vendor_077,2023-11-28,1194133.28,1078864.91,Completed,2024-07-15,0,none
MPLAD100218,Odisha,Bhubaneswar,MP_092,Party_C,17th,Cremation/Burial Ground Development,Jal Nigam,Vendor_031,2020-04-01,369861.9,0.0,Sanctioned - Not Started,,0,none
MPLAD100219,Odisha,Cuttack,MP_017,Party_B,18th,Library Construction,Public Works Department,Vendor_116,2021-03-05,654249.22,654249.22,Completed,2021-10-18,0,none
MPLAD100220,Punjab,Amritsar,MP_098,Party_D,17th,Library Construction,Public Works Department,Vendor_112,2022-07-14,1165399.55,986015.4,Completed,2023-02-06,0,none
MPLAD100221,Assam,Dibrugarh,MP_117,Party_D,17th,Solar Street Lighting,State PWD Division,Vendor_118,2022-05-14,784844.91,0.0,Sanctioned - Not Started,,0,none
MPLAD100222,Uttar Pradesh,Lucknow,MP_049,Party_A,17th,School Building Repair,Public Works Department,Vendor_025,2019-06-13,1015328.28,397036.09,Ongoing,,0,none
MPLAD100223,Gujarat,Ahmedabad,MP_002,Party_A,17th,Irrigation Canal Repair,Panchayati Raj Department,Vendor_070,2021-02-12,2289797.79,1749086.29,Completed,2021-10-08,0,none
MPLAD100224,Jharkhand,Jamshedpur,MP_132,Party_B,18th,Library Construction,Municipal Corporation,Vendor_091,2022-01-26,981403.16,981403.16,Completed,2022-08-03,0,none
MPLAD100225,Gujarat,Ahmedabad,MP_027,Independent,18th,Sports Infrastructure,Panchayati Raj Department,Vendor_037,2022-09-13,2437519.67,859961.18,Delayed,,0,none
MPLAD100226,Telangana,Hyderabad,MP_140,Party_C,18th,Street Lighting,District Rural Development Agency,Vendor_087,2019-05-27,275648.51,275648.51,Completed,2019-11-03,0,none
MPLAD100227,Rajasthan,Jaipur,MP_004,Independent,17th,Community Hall Construction,District Rural Development Agency,Vendor_003,2021-11-07,2984430.31,0.0,Sanctioned - Not Started,,0,none
MPLAD100228,Odisha,Rourkela,MP_090,Independent,17th,Community Hall Construction,Municipal Corporation,Vendor_011,2021-03-01,1958115.0,763500.67,Delayed,,0,none
MPLAD100229,Madhya Pradesh,Indore,MP_038,Party_A,17th,Road Construction,Jal Nigam,Vendor_071,2020-09-16,2441343.75,950203.09,Delayed,,0,none
MPLAD100230,Rajasthan,Udaipur,MP_044,Party_B,18th,School Building Repair,Municipal Corporation,Vendor_021,2022-02-15,1135682.54,424600.5,Delayed,,0,none
MPLAD100231,Tamil Nadu,Madurai,MP_136,Party_B,17th,Irrigation Canal Repair,Zila Parishad,Vendor_116,2024-07-18,2322018.56,1213080.38,Delayed,,0,none
MPLAD100232,Gujarat,Ahmedabad,MP_015,Party_D,18th,Road Construction,State PWD Division,Vendor_036,2021-10-12,1138985.58,1109177.07,Completed,2022-05-21,0,none
MPLAD100233,Kerala,Kochi,MP_022,Party_B,18th,Drinking Water Supply,District Rural Development Agency,Vendor_109,2020-11-06,799806.35,200781.27,Delayed,,0,none
MPLAD100234,Kerala,Kochi,MP_082,Party_A,17th,Public Toilet Complex,State Electricity Board,Vendor_079,2019-05-15,485233.71,0.0,Sanctioned - Not Started,,0,none
MPLAD100235,West Bengal,Kolkata,MP_001,Party_C,17th,Public Toilet Complex,District Rural Development Agency,Vendor_074,2020-04-04,684340.04,646370.46,Completed,2020-09-12,0,none
MPLAD100236,Rajasthan,Udaipur,MP_023,Party_D,18th,Irrigation Canal Repair,Municipal Corporation,Vendor_091,2019-08-10,1646003.96,905889.33,Ongoing,,0,none
MPLAD100237,Bihar,Bhagalpur,MP_110,Party_C,18th,Street Lighting,Zila Parishad,Vendor_049,2021-09-08,407257.46,182970.66,Delayed,,0,none
MPLAD100238,Assam,Dibrugarh,MP_075,Party_A,17th,Drainage System,Public Works Department,Vendor_016,2019-04-04,868771.16,252733.56,Ongoing,,0,none
MPLAD100239,Kerala,Kochi,MP_073,Party_C,17th,Drainage System,Panchayati Raj Department,Vendor_054,2019-09-20,1109498.35,0.0,Sanctioned - Not Started,,0,none
MPLAD100240,Kerala,Kochi,MP_073,Party_C,17th,School Building Repair,District Rural Development Agency,Vendor_052,2021-06-03,1314045.19,0.0,Sanctioned - Not Started,,0,none
MPLAD100241,West Bengal,Siliguri,MP_032,Independent,18th,Road Construction,State PWD Division,Vendor_074,2019-12-20,3269464.43,2854149.25,Completed,2020-07-03,0,none
MPLAD100242,Punjab,Jalandhar,MP_139,Party_A,18th,Street Lighting,Municipal Corporation,Vendor_074,2020-07-21,713040.01,706939.58,Completed,2020-12-31,0,none
MPLAD100243,Haryana,Faridabad,MP_055,Party_D,17th,Public Toilet Complex,Panchayati Raj Department,Vendor_040,2024-07-08,802123.2,270441.19,Ongoing,,0,none
MPLAD100244,Haryana,Panipat,MP_026,Party_D,18th,Irrigation Canal Repair,District Rural Development Agency,Vendor_088,2023-11-27,1165413.71,457697.96,Ongoing,,0,none
MPLAD100245,Odisha,Cuttack,MP_039,Party_B,17th,Road Construction,Public Works Department,Vendor_053,2024-06-22,2558098.48,1150496.18,Delayed,,0,none
MPLAD100246,Gujarat,Vadodara,MP_040,Party_A,17th,Road Construction,State Electricity Board,Vendor_053,2021-07-05,1694792.86,420697.44,Delayed,,0,none
MPLAD100247,Jharkhand,Jamshedpur,MP_132,Party_B,18th,Community Hall Construction,Municipal Corporation,Vendor_013,2023-08-16,1691700.65,1691700.65,Completed,2023-11-26,0,none
MPLAD100248,Assam,Guwahati,MP_133,Party_C,17th,Irrigation Canal Repair,Municipal Corporation,Vendor_036,2021-07-21,1183753.44,947926.31,Completed,2022-01-27,0,none
MPLAD100249,Kerala,Kochi,MP_108,Party_D,17th,Irrigation Canal Repair,Jal Nigam,Vendor_043,2022-08-02,1645434.98,0.0,Sanctioned - Not Started,,0,none
MPLAD100250,Odisha,Rourkela,MP_090,Independent,17th,Cremation/Burial Ground Development,Jal Nigam,Vendor_024,2023-04-19,1021007.37,829449.26,Completed,2023-08-06,0,none
MPLAD100251,Kerala,Kochi,MP_086,Party_A,18th,Drinking Water Supply,Jal Nigam,Vendor_013,2021-02-04,838245.73,0.0,Sanctioned - Not Started,,0,none
MPLAD100252,Madhya Pradesh,Bhopal,MP_033,Party_C,18th,Drinking Water Supply,Panchayati Raj Department,Vendor_109,2024-04-27,1618468.35,607191.26,Delayed,,0,none
MPLAD100253,Bihar,Bhagalpur,MP_077,Party_B,18th,Sports Infrastructure,State PWD Division,Vendor_089,2022-08-18,2353238.66,1549680.92,Ongoing,,0,none
MPLAD100254,Jharkhand,Jamshedpur,MP_118,Party_B,17th,Public Toilet Complex,Public Works Department,Vendor_110,2024-01-12,770202.2,638770.26,Completed,2024-03-27,0,none
MPLAD100255,Kerala,Thiruvananthapuram,MP_074,Party_B,18th,Public Toilet Complex,Municipal Corporation,Vendor_013,2019-10-13,637862.99,284273.06,Ongoing,,0,none
MPLAD100256,Telangana,Hyderabad,MP_140,Party_C,18th,Irrigation Canal Repair,Panchayati Raj Department,Vendor_037,2020-05-16,2770952.51,2391882.78,Completed,2020-11-21,0,none
MPLAD100257,Andhra Pradesh,Guntur,MP_036,Independent,17th,Community Hall Construction,Public Works Department,Vendor_030,2021-05-11,3677278.53,1304614.42,Delayed,,0,none
MPLAD100258,Gujarat,Surat,MP_097,Party_B,17th,Street Lighting,Public Works Department,Vendor_014,2019-12-27,770457.81,88696.26,Delayed,,0,none
MPLAD100259,Kerala,Kochi,MP_082,Party_A,17th,Anganwadi Centre Construction,District Rural Development Agency,Vendor_024,2020-09-29,637717.27,295592.52,Ongoing,,0,none
MPLAD100260,Chhattisgarh,Bilaspur,MP_081,Party_A,17th,Sports Infrastructure,Jal Nigam,Vendor_075,2023-11-30,1318799.65,1181730.81,Completed,2024-03-06,0,none
MPLAD100261,Assam,Silchar,MP_129,Independent,18th,Health Sub-Centre Upgrade,District Rural Development Agency,Vendor_097,2021-07-29,831845.82,169172.11,Delayed,,0,none
MPLAD100262,Maharashtra,Mumbai,MP_069,Party_B,17th,Public Toilet Complex,Zila Parishad,Vendor_119,2024-06-21,907777.02,114334.04,Delayed,,0,none
MPLAD100263,West Bengal,Kolkata,MP_056,Party_D,18th,Bridge/Culvert Construction,Panchayati Raj Department,Vendor_015,2022-02-13,1774850.82,1663245.35,Completed,2022-09-23,0,none
MPLAD100264,Chhattisgarh,Bilaspur,MP_081,Party_A,17th,Solar Street Lighting,District Rural Development Agency,Vendor_049,2024-07-24,1518522.35,1984334.06,Completed,2025-01-27,1,cost_overrun
MPLAD100265,Karnataka,Mysuru,MP_034,Party_A,18th,Drainage System,Municipal Corporation,Vendor_011,2023-07-26,1443676.37,1443360.56,Completed,2024-04-13,0,none
MPLAD100266,Bihar,Gaya,MP_060,Independent,17th,Road Construction,State Electricity Board,Vendor_120,2022-06-11,3310901.65,0.0,Sanctioned - Not Started,,0,none
MPLAD100267,Jharkhand,Ranchi,MP_051,Party_C,18th,School Building Repair,Public Works Department,Vendor_059,2020-11-25,1099060.38,687658.92,Delayed,,0,none
MPLAD100268,Maharashtra,Nashik,MP_068,Independent,17th,Drinking Water Supply,Jal Nigam,Vendor_070,2022-11-05,1790772.58,0.0,Sanctioned - Not Started,,0,none
MPLAD100269,Rajasthan,Udaipur,MP_023,Party_D,18th,School Building Repair,District Rural Development Agency,Vendor_013,2022-09-21,1979804.68,752662.9,Delayed,,0,none
MPLAD100270,West Bengal,Kolkata,MP_057,Party_B,17th,Drainage System,State PWD Division,Vendor_068,2019-12-12,871845.46,758761.4,Completed,2020-08-04,0,none
MPLAD100271,Kerala,Thiruvananthapuram,MP_102,Independent,18th,Anganwadi Centre Construction,State PWD Division,Vendor_078,2024-06-13,772986.66,772986.66,Completed,2024-09-30,0,none
MPLAD100272,Haryana,Gurugram,MP_138,Party_B,18th,Anganwadi Centre Construction,Municipal Corporation,Vendor_005,2020-05-29,1043949.87,1246725.98,Completed,2020-11-29,1,cost_overrun
MPLAD100273,Punjab,Amritsar,MP_098,Party_D,17th,Anganwadi Centre Construction,State Electricity Board,Vendor_017,2020-06-01,1032653.71,316206.69,Delayed,,0,none
MPLAD100274,Maharashtra,Pune,MP_014,Party_C,17th,Anganwadi Centre Construction,Jal Nigam,Vendor_022,2021-12-09,444683.91,0.0,Sanctioned - Not Started,,0,none
MPLAD100275,Gujarat,Vadodara,MP_040,Party_A,17th,Drainage System,State PWD Division,Vendor_047,2021-10-26,1231274.07,1092970.53,Completed,2022-06-11,0,none
